code,csname,extname,cname,index_code,index_name,indx_csname,pub_party_name,pub_date,base_date,bp,adj_circle,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
516000,华夏中证大数据产业ETF,数据ETF,华夏中证大数据产业交易型开放式指数证券投资基金,930902.CSI,中证大数据产业指数,中证数据,中证指数有限公司,20161018,20121231,1000.0,半年,2021-02-09,2021-03-01,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
159745,国泰中证全指建筑材料ETF,建材ETF,国泰中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,建筑材料,中证指数有限公司,20130715,20041231,1000.0,半年,2021-06-09,2021-06-18,L,SZ,国泰基金,中国银河证券股份有限公司,0.5,纯境内
588920,鹏华科创板芯片ETF,科创芯片ETF指数,鹏华上证科创板芯片交易型开放式指数证券投资基金,000685.SH,上证科创板芯片指数,科创芯片,中证指数有限公司,20220613,20191231,1000.0,三个月,2025-07-16,2025-07-28,L,SH,鹏华基金,国泰海通证券股份有限公司,0.5,纯境内
159936,广发中证全指可选消费ETF,可选消费ETF,广发中证全指可选消费交易型开放式指数证券投资基金,000989.SH,中证全指可选消费指数,全指可选,中证指数有限公司,20110802,20041231,1000.0,半年,2014-06-03,2014-06-25,L,SZ,广发基金,中国银行股份有限公司,0.5,纯境内
159656,万家沪深300成长ETF,300成长ETF,万家沪深300成长交易型开放式指数证券投资基金,000918.CSI,沪深300成长指数,300成长,中证指数有限公司,20080121,20041231,1000.0,半年,2022-12-28,2023-01-16,L,SZ,万家基金,中国建设银行股份有限公司,0.5,纯境内
159276,汇添富国证自由现金流ETF,现金流ETF汇添富,汇添富国证自由现金流交易型开放式指数证券投资基金,980092.SZ,国证自由现金流指数,自由现金流,深圳证券信息有限公司,20121228,20121231,1000.0,三个月,2025-07-17,2025-07-28,L,SZ,汇添富基金,交通银行股份有限公司,0.5,纯境内
159642,大成中证上海环交所碳中和ETF,碳中和100ETF,大成中证上海环交所碳中和交易型开放式指数证券投资基金,931755.CSI,中证上海环交所碳中和指数,SEEE碳中和,中证指数有限公司,20211021,20170630,1000.0,半年,2022-07-13,2022-07-21,L,SZ,大成基金,招商银行股份有限公司,0.5,纯境内
561200,中证A100ETF工银,中证A100ETF工银,工银瑞信中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,中证A100,中证指数有限公司,20060529,20051230,1000.0,半年,2023-12-22,2024-01-05,L,SH,工银瑞信基金,中国农业银行股份有限公司,0.45,纯境内
159257,汇添富国证通用航空产业ETF,航空ETF基金,汇添富国证通用航空产业交易型开放式指数证券投资基金,980076.SZ,国证通用航空产业指数,通用航空,深圳证券信息有限公司,20121228,20120629,1000.0,半年,2025-07-16,2025-07-28,L,SZ,汇添富基金,中信建投证券股份有限公司,0.5,纯境内
159311,易方达中证数字经济主题ETF,数字经济ETF易方达,易方达中证数字经济主题交易型开放式指数证券投资基金,931582.CSI,中证数字经济主题指数,数字经济,中证指数有限公司,20201109,20161230,1000.0,半年,2025-07-07,2025-07-15,L,SZ,易方达基金,交通银行股份有限公司,0.5,纯境内
513650,南方标普500ETF(QDII),标普500ETF南方,南方标普500交易型开放式指数证券投资基金(QDII),SPX.UN,标普500指数,标普500指数,标普道琼斯指数有限公司,19570304,19280103,10.0,,2023-03-23,2023-04-04,L,SH,南方基金,招商银行股份有限公司,0.6,QDII
159110,万家深证AAA科技创新公司债ETF,科创债ETF万家,万家深证AAA科技创新公司债交易型开放式指数证券投资基金,921130.SZ,深证AAA科技创新公司债指数,深AAA科创债,深圳证券信息有限公司,20231123,20221230,100.0,一个月,2025-09-17,2025-09-24,L,SZ,万家基金,兴业银行股份有限公司,0.15,纯境内
159958,创业板ETF工银,创业板ETF工银,工银瑞信创业板交易型开放式指数证券投资基金,399006.SZ,创业板指数,创业板指,深圳证券信息有限公司,20100601,20100531,1000.0,半年,2017-12-25,2018-01-19,L,SZ,工银瑞信基金,中国银行股份有限公司,0.5,纯境内
159371,富国创业板50ETF,创业板50ETF富国,富国创业板50交易型开放式指数证券投资基金,399673.SZ,创业板50指数,创业板50,深圳证券信息有限公司,20140618,20100531,1000.0,半年,2025-01-24,2025-02-12,L,SZ,富国基金,中信证券股份有限公司,0.15,纯境内
512820,中证银行ETF,银行ETF龙头,中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,中证银行,中证指数有限公司,20130715,20041231,1000.0,半年,2018-10-23,2018-11-23,L,SH,汇添富基金,招商银行股份有限公司,0.5,纯境内
588000,华夏上证科创板50成份ETF,科创50ETF,华夏上证科创板50成份交易型开放式指数证券投资基金,000688.SH,上证科创板50成份指数,科创50,中证指数有限公司,20200723,20191231,1000.0,三个月,2020-09-28,2020-11-16,L,SH,华夏基金,招商银行股份有限公司,0.15,纯境内
159572,易方达创业板中盘200ETF,创业板200ETF易方达,易方达创业板中盘200交易型开放式指数证券投资基金,399019.SZ,创业板中盘200指数,创业200,深圳证券信息有限公司,20231115,20120629,1000.0,半年,2023-12-15,2023-12-25,L,SZ,易方达基金,中国银行股份有限公司,0.15,纯境内
589700,南方上证科创板成长ETF,科创成长ETF南方,南方上证科创板成长交易型开放式指数证券投资基金,000690.SH,上证科创板成长指数,科创成长,中证指数有限公司,20221104,20191231,1000.0,三个月,2025-05-21,2025-06-05,L,SH,南方基金,中国银行股份有限公司,0.5,纯境内
512200,南方中证全指房地产ETF,房地产ETF,南方中证全指房地产交易型开放式指数证券投资基金,931775.CSI,中证全指房地产指数,房地产,中证指数有限公司,20130715,20041231,1000.0,半年,2017-08-25,2017-09-25,L,SH,南方基金,中国工商银行股份有限公司,0.5,纯境内
516500,华夏中证生物科技主题ETF,生物科技ETF,华夏中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,中证生科,中证指数有限公司,20150826,20111231,1000.0,半年,2021-03-04,2021-03-17,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
589990,科创板综,科创综指ETF华泰柏瑞,华泰柏瑞上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-02-26,2025-03-05,L,SH,华泰柏瑞基金,兴业银行股份有限公司,0.15,纯境内
530880,银河上证国有企业红利ETF,红利ETF国企,银河上证国有企业红利交易型开放式指数证券投资基金,000151.SH,上证国有企业红利指数,上国红利,中证指数有限公司,20120720,20090630,1000.0,一年,2024-10-30,2024-11-12,L,SH,银河基金,广发证券股份有限公司,0.45,纯境内
159660,汇添富纳斯达克100ETF,纳指100ETF,汇添富纳斯达克100交易型开放式指数证券投资基金(QDII),NDX.NASDAQ,纳斯达克100指数,纳斯达克100指数,美国纳斯达克证券交易所,19850201,19850131,125.0,,2023-03-30,2023-04-17,L,SZ,汇添富基金,中国建设银行股份有限公司,0.5,QDII
159688,华安恒生互联网科技业ETF(QDII),恒生互联网ETF,华安恒生互联网科技业交易型开放式指数证券投资基金(QDII),HSIII.HI,恒生互联网科技业指数,恒生互联网科技业指数,恒生指数有限公司,20150817,20100305,3000.0,三个月,2023-01-17,2023-02-15,L,SZ,华安基金,招商银行股份有限公司,0.5,QDII
159325,南方中证半导体行业精选ETF,半导体ETF南方,南方中证半导体行业精选交易型开放式指数证券投资基金,932066.CSI,中证半导体行业精选指数,半导体行业精选,中证指数有限公司,20231110,20141231,1000.0,半年,2024-10-31,2024-11-08,L,SZ,南方基金,招商银行股份有限公司,0.15,纯境内
159721,深证100ETF永赢,深证100ETF永赢,永赢深证100交易型开放式指数证券投资基金,399330.SZ,深证100指数,深证100,深圳证券信息有限公司,20060124,20021231,1000.0,半年,2021-06-17,2021-06-25,L,SZ,永赢基金,中国银行股份有限公司,0.15,纯境内
159612,国泰标普500ETF,标普500ETF,国泰标普500交易型开放式指数证券投资基金(QDII),SPX.UN,标普500指数,标普500指数,标普道琼斯指数有限公司,19570304,19280103,10.0,,2022-05-09,2022-05-20,L,SZ,国泰基金,招商银行股份有限公司,0.6,QDII
561100,富国中证消费电子主题ETF,消费电子ETF富国,富国中证消费电子主题交易型开放式指数证券投资基金,931494.CSI,中证消费电子主题指数,消费电子,中证指数有限公司,20200612,20121231,1000.0,半年,2022-01-20,2022-02-08,L,SH,富国基金,交通银行股份有限公司,0.5,纯境内
159906,大成深证成长40ETF,深成长ETF大成,深证成长40交易型开放式指数证券投资基金,399326.SZ,深证成长40指数,成长40,深圳证券信息有限公司,20060124,20021231,1000.0,半年,2010-12-21,2011-02-23,L,SZ,大成基金,中国农业银行股份有限公司,0.5,纯境内
159328,易方达中证家电龙头ETF,家电ETF易方达,易方达中证家电龙头交易型开放式指数证券投资基金,931021.CSI,中证家电龙头指数,家电龙头,中证指数有限公司,20171017,20041231,1000.0,半年,2024-11-07,2024-11-15,L,SZ,易方达基金,中国农业银行股份有限公司,0.5,纯境内
512260,华安中证500低波ETF,中证500低波动ETF,华安中证500行业中性低波动交易型开放式指数证券投资基金,930782.CSI,中证500行业中性低波动指数,500SNLV,中证指数有限公司,20160204,20041231,1000.0,半年,2018-11-30,2019-01-11,L,SH,华安基金,中国建设银行股份有限公司,0.5,纯境内
560000,浦银安盛中证智能电动汽车ETF,智慧电车ETF,浦银安盛中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,智能电车,中证指数有限公司,20090722,20141231,1000.0,半年,2021-09-17,2021-09-30,L,SH,浦银安盛基金,招商银行股份有限公司,0.5,纯境内
159982,中证500,中证500ETF鹏华,鹏华中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,中证500,中证指数有限公司,20070115,20041231,1000.0,半年,2019-11-21,2020-02-20,L,SZ,鹏华基金,中国工商银行股份有限公司,0.15,纯境内
159326,华夏中证电网设备主题ETF,电网设备ETF,华夏中证电网设备主题交易型开放式指数证券投资基金,931994.CSI,中证电网设备主题指数,电网设备主题,中证指数有限公司,20221011,20140630,1000.0,半年,2024-08-29,2024-09-09,L,SZ,华夏基金,招商证券股份有限公司,0.5,纯境内
562930,易方达中证软件服务ETF,软件ETF易方达,易方达中证软件服务交易型开放式指数证券投资基金,930601.CSI,中证软件服务指数,中证软件,中证指数有限公司,20150310,20041231,1000.0,半年,2023-05-22,2023-06-05,L,SH,易方达基金,兴业银行股份有限公司,0.5,纯境内
560050,汇添富MSCI中国A50互联互通ETF,MSCI中国A50ETF,汇添富MSCI中国A50互联互通交易型开放式指数证券投资基金,746059L.MI,MSCI中国A50互联互通(人民币)指数(本币),MSCI中国A50互联互通(人民币)指数(本币),摩根士丹利资本国际公司,20210917,20121130,1000.0,三个月,2021-10-29,2021-11-08,L,SH,汇添富基金,交通银行股份有限公司,0.5,纯境内
159531,南方中证2000ETF,中证2000ETF,南方中证2000交易型开放式指数证券投资基金,932000.CSI,中证2000指数,中证2000,中证指数有限公司,20230811,20131231,1000.0,半年,2023-09-07,2023-09-18,L,SZ,南方基金,中国工商银行股份有限公司,0.15,纯境内
159928,汇添富中证主要消费ETF,消费ETF,中证主要消费交易型开放式指数证券投资基金,000932.SH,中证主要消费指数,800消费,中证指数有限公司,20090703,20041231,1000.0,半年,2013-08-23,2013-09-16,L,SZ,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
159591,富国中证A50ETF,中证A50ETF,富国中证A50交易型开放式指数证券投资基金,930050.CSI,中证A50指数,中证A50,中证指数有限公司,20240102,20141231,1000.0,半年,2024-03-07,2024-03-18,L,SZ,富国基金,招商银行股份有限公司,0.15,纯境内
159650,博时中债0-3年国开行ETF,国开ETF,博时中债0-3年国开行债券交易型开放式指数证券投资基金,CBA11901.OTH,中债-0-3年国开行债券指数,中债-0-3年国开行债券指数,中央国债登记结算有限责任公司,20190628,20111231,100.0,每日,2022-08-26,2022-10-28,L,SZ,博时基金,杭州银行股份有限公司,0.15,纯境内
510020,博时上证超大盘ETF,超大盘ETF,上证超级大盘交易型开放式指数证券投资基金,000043.SH,上证超级大盘指数,超大盘,中证指数有限公司,20090423,20031231,1000.0,半年,2009-12-29,2010-03-19,L,SH,博时基金,中国建设银行股份有限公司,0.5,纯境内
159763,建信中证新材料主题ETF,新材料ETF基金,建信中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,新材料,中证指数有限公司,20150213,20081231,1000.0,半年,2021-08-19,2021-09-13,L,SZ,建信基金,中信建投证券股份有限公司,0.5,纯境内
159652,汇添富中证细分有色金属产业主题ETF,有色50ETF,汇添富中证细分有色金属产业主题交易型开放式指数证券投资基金,000811.CSI,中证细分有色金属产业主题指数,细分有色,中证指数有限公司,20120411,20041231,1000.0,半年,2023-01-16,2023-02-08,L,SZ,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
510500,南方中证500ETF,中证500ETF,中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,中证500,中证指数有限公司,20070115,20041231,1000.0,半年,2013-02-06,2013-03-15,L,SH,南方基金,中国农业银行股份有限公司,0.15,纯境内
159620,华夏中证智选500成长创新策略ETF,500成长ETF,华夏中证智选500成长创新策略交易型开放式指数证券投资基金,931590.CSI,中证智选500成长创新策略指数,500成长创新,中证指数有限公司,20201109,20041231,1000.0,三个月,2022-07-19,2022-08-05,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
588170,华夏上证科创板半导体材料设备主题ETF,科创半导体ETF,华夏上证科创板半导体材料设备主题交易型开放式指数证券投资基金,950125.CSI,上证科创板半导体材料设备主题指数,科创半导体材料设备,中证指数有限公司,20240726,20191231,1000.0,半年,2025-03-24,2025-04-08,L,SH,华夏基金,长江证券股份有限公司,0.5,纯境内
512520,MSCIETF,MSCIETF,华泰柏瑞MSCI中国A股国际通交易型开放式指数证券投资基金,716567.MI,MSCI中国A股国际通(人民币)指数,MSCI中国A股国际通(人民币)指数,摩根士丹利资本国际公司,20171023,20170831,1000.0,,2018-04-26,2018-05-18,L,SH,华泰柏瑞基金,中国建设银行股份有限公司,0.15,纯境内
516390,汇添富中证新能源汽车产业ETF,新能源汽车ETF,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,930997.CSI,中证新能源汽车产业指数,新能源车,中证指数有限公司,20170719,20141231,1000.0,半年,2021-06-03,2021-06-18,L,SH,汇添富基金,中国工商银行股份有限公司,0.15,纯境内
588150,南方上证科创板50成份ETF,科创50ETF南方,南方上证科创板50成份交易型开放式指数证券投资基金,000688.SH,上证科创板50成份指数,科创50,中证指数有限公司,20200723,20191231,1000.0,三个月,2021-12-10,2021-12-20,L,SH,南方基金,中国工商银行股份有限公司,0.15,纯境内
516830,富国沪深300ESG基准ETF,300ESGETF,富国沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,300ESG,中证指数有限公司,20200430,20170630,1000.0,半年,2021-06-24,2021-07-05,L,SH,富国基金,中国农业银行股份有限公司,0.15,纯境内
511700,场内货币,场内货币ETF,平安交易型货币市场基金E类,,,,,,,,,2016-09-23,2016-10-17,L,SH,平安基金,国泰海通证券股份有限公司,0.15,纯境内
513580,华安恒生科技ETF,恒生科技ETF指数,华安恒生科技交易型开放式指数证券投资基金(QDII),HSTECH.HI,恒生科技指数,恒生科技指数,恒生指数有限公司,20200727,20141231,3000.0,三个月,2021-05-20,2021-05-27,L,SH,华安基金,中国银行股份有限公司,0.5,QDII
516580,博时新能源ETF,新能源主题ETF,博时中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,中证新能,中证指数有限公司,20150210,20111231,1000.0,半年,2021-07-15,2021-07-26,L,SH,博时基金,中信建投证券股份有限公司,0.5,纯境内
551550,华夏中证AAA科技创新公司债ETF,华夏中证AAA科技创新公司债ETF,华夏中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,AAA科创债,中证指数有限公司,20230824,20220630,100.0,一个月,2025-07-10,2025-07-17,L,SH,华夏基金,招商银行股份有限公司,0.15,纯境内
510660,华夏医药ETF,医药卫生ETF,上证医药卫生交易型开放式指数发起式证券投资基金,000037.SH,上证医药卫生行业指数,上证医药,中证指数有限公司,20090109,20031231,1000.0,半年,2013-03-28,2013-05-08,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
517110,国泰中证沪港深创新药产业ETF,创新药ETF国泰,国泰中证沪港深创新药产业交易型开放式指数证券投资基金,931409.CSI,中证沪港深创新药产业指数,SHS创新药,中证指数有限公司,20200220,20141231,1000.0,半年,2021-09-08,2021-09-30,L,SH,国泰基金,招商银行股份有限公司,0.5,纯境内
511770,金鹰现金增益E,金鹰增益货币ETF,金鹰现金增益交易型货币市场基金E类,,,,,,,,,2017-03-20,2017-04-10,L,SH,金鹰基金,招商证券股份有限公司,0.28,纯境内
520550,招商恒生港股通高股息低波动ETF,港股红利低波ETF,招商恒生港股通高股息低波动交易型开放式指数证券投资基金,HSHYLV.HI,恒生港股通高股息低波动指数,港股通高股息低波动,恒生指数有限公司,20170508,20100903,3000.0,半年,2025-01-15,2025-01-24,L,SH,招商基金,兴业银行股份有限公司,0.15,纯境内
512900,南方中证全指证券公司ETF,证券ETF南方,南方中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,证券公司,中证指数有限公司,20130715,20070629,1000.0,半年,2017-03-10,2017-03-31,L,SH,南方基金,中国银行股份有限公司,0.5,纯境内
510570,兴业中证500ETF,兴业中证500ETF,兴业中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,中证500,中证指数有限公司,20070115,20041231,1000.0,半年,2020-06-30,2020-08-12,L,SH,兴业基金,中国银行股份有限公司,0.5,纯境内
515990,添富中证国企一带一路ETF,国企一带一路ETF,汇添富中证国企一带一路交易型开放式指数证券投资基金,000859.CSI,中证国企一带一路指数,国企一带一路,中证指数有限公司,20190516,20131231,1000.0,半年,2019-11-06,2020-01-15,L,SH,汇添富基金,中国农业银行股份有限公司,0.15,纯境内
510800,建信上证50ETF,50ETF基金,建信上证50交易型开放式指数证券投资基金,000016.SH,上证50指数,上证50,中证指数有限公司,20040102,20031231,1000.0,半年,2017-12-22,2018-01-15,L,SH,建信基金,中国银河证券股份有限公司,0.5,纯境内
589950,富国上证科创板100ETF,科创100ETF富国,富国上证科创板100交易型开放式指数证券投资基金,000698.SH,上证科创板100指数,科创100,中证指数有限公司,20230807,20191231,1000.0,三个月,2025-09-29,2025-10-17,L,SH,富国基金,兴业银行股份有限公司,0.15,纯境内
159843,招商国证食品饮料ETF,食品饮料ETF,招商国证食品饮料行业交易型开放式指数证券投资基金,399396.SZ,国证食品饮料行业指数,国证食品,深圳证券信息有限公司,20121029,20041231,1000.0,半年,2021-01-25,2021-02-05,L,SZ,招商基金,申万宏源证券有限公司,0.5,纯境内
159647,中药ETF,中药ETF,鹏华中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,中证中药,中证指数有限公司,20150519,20041231,1000.0,半年,2022-07-20,2022-07-28,L,SZ,鹏华基金,中信证券股份有限公司,0.5,纯境内
159102,华安恒生生物科技ETF,港股通生物科技ETF,华安恒生生物科技交易型开放式指数证券投资基金,HSBIO.HI,恒生生物科技指数,恒生生物科技,恒生指数有限公司,20191216,20131231,10000.0,三个月,2025-09-05,2025-09-16,L,SZ,华安基金,华泰证券股份有限公司,0.5,纯境内
513910,华夏中证港股通央企红利ETF,港股央企红利ETF,华夏中证港股通央企红利交易型开放式指数证券投资基金,931233.CSI,中证港股通央企红利指数,港股通央企红利,中证指数有限公司,20170628,20141114,1000.0,一年,2024-02-07,2024-03-04,L,SH,华夏基金,广发证券股份有限公司,0.5,纯境内
512400,南方中证申万有色金属ETF,有色金属ETF,南方中证申万有色金属交易型开放式指数证券投资基金,000819.SH,中证申万有色金属指数,有色金属,中证指数有限公司,20120509,20041231,1000.0,半年,2017-08-03,2017-09-01,L,SH,南方基金,中国工商银行股份有限公司,0.5,纯境内
563500,华宝中证A500ETF,中证A500ETF华宝,华宝中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2024-11-22,2024-12-02,L,SH,华宝基金,兴业银行股份有限公司,0.15,纯境内
561510,中医药,中药ETF华泰柏瑞,华泰柏瑞中证中药交易型开放式指数证券投资基金,930641.CSI,中证中药指数,中证中药,中证指数有限公司,20150519,20041231,1000.0,半年,2022-07-26,2022-08-04,L,SH,华泰柏瑞基金,中国农业银行股份有限公司,0.5,纯境内
159203,博时国证大盘成长ETF,大盘成长ETF,博时国证大盘成长交易型开放式指数证券投资基金,399372.SZ,国证大盘成长指数,大盘成长,深圳证券信息有限公司,20100104,20021231,1000.0,半年,2025-06-18,2025-06-30,L,SZ,博时基金,国泰海通证券股份有限公司,0.5,纯境内
159130,鹏华恒生生物科技ETF,恒生生物科技ETF鹏华,鹏华恒生生物科技交易型开放式指数证券投资基金,HSBIO.HI,恒生生物科技指数,恒生生物科技,恒生指数有限公司,20191216,20131231,10000.0,三个月,2025-11-19,2025-11-27,L,SZ,鹏华基金,广发证券股份有限公司,0.5,纯境内
159552,招商中证2000增强策略ETF,中证2000增强ETF,招商中证2000增强策略交易型开放式指数证券投资基金,932000.CSI,中证2000指数,中证2000,中证指数有限公司,20230811,20131231,1000.0,半年,2024-06-19,2024-06-28,L,SZ,招商基金,中国银行股份有限公司,0.5,纯境内
513010,易方达恒生科技ETF(QDII),恒生科技ETF易方达,易方达恒生科技交易型开放式指数证券投资基金(QDII),HSTECH.HI,恒生科技指数,恒生科技指数,恒生指数有限公司,20200727,20141231,3000.0,三个月,2021-05-18,2021-05-25,L,SH,易方达基金,招商银行股份有限公司,0.2,QDII
517400,国泰中证沪深港黄金产业股票ETF,黄金股票ETF,国泰中证沪深港黄金产业股票交易型开放式指数证券投资基金,931238.CSI,中证沪深港黄金产业股票指数,SSH黄金股票,中证指数有限公司,20171017,20141231,1000.0,半年,2024-04-24,2024-05-08,L,SH,国泰基金,中信证券股份有限公司,0.5,纯境内
159322,平安中证沪深港黄金产业ETF,黄金股票ETF基金,平安中证沪深港黄金产业股票交易型开放式指数证券投资基金,931238.CSI,中证沪深港黄金产业股票指数,SSH黄金股票,中证指数有限公司,20171017,20141231,1000.0,半年,2024-06-05,2024-06-14,L,SZ,平安基金,中国邮政储蓄银行股份有限公司,0.5,纯境内
159633,易方达中证1000ETF,中证1000ETF易方达,易方达中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,中证1000,中证指数有限公司,20141017,20041231,1000.0,半年,2022-07-28,2022-08-04,L,SZ,易方达基金,国泰海通证券股份有限公司,0.15,纯境内
561660,平安中证通用航空主题ETF,通用航空ETF基金,平安中证通用航空主题交易型开放式指数证券投资基金,931855.CSI,中证通用航空主题指数,通用航空,中证指数有限公司,20250402,20201231,1000.0,半年,2025-10-29,2025-11-10,L,SH,平安基金,中国银行股份有限公司,0.5,纯境内
515380,泰康300,沪深300ETF泰康,泰康沪深300交易型开放式指数证券投资基金,000300.SH,沪深300指数,沪深300,中证指数有限公司,20050408,20041231,1000.0,半年,2019-12-27,2020-03-23,L,SH,泰康基金,招商银行股份有限公司,0.4,纯境内
513350,富国标普石油天然气勘探及生产精选行业ETF(QDII),标普油气ETF,富国标普石油天然气勘探及生产精选行业交易型开放式指数证券投资基金(QDII),SPSIOP.OTH,标普石油与天然气的勘探与生产精选行业指数,标普石油与天然气的勘探与生产精选行业指数,标普道琼斯指数有限公司,20060619,19991217,1000.0,三个月,2023-11-20,2023-11-28,L,SH,富国基金,招商银行股份有限公司,0.5,QDII
563060,易方达中证国资央企50ETF,央企50ETF,易方达中证国资央企50交易型开放式指数证券投资基金,931823.CSI,中证国资央企50指数,国资央企50,中证指数有限公司,20231109,20161230,1000.0,半年,2025-05-08,2025-05-19,L,SH,易方达基金,广发银行股份有限公司,0.5,纯境内
511220,海富通上证城投债ETF,城投债ETF,上证城投债交易型开放式指数证券投资基金,H11098.CSI,上证城投债指数,沪城投债,中证指数有限公司,20131115,20081231,100.0,一个月,2014-11-13,2014-12-16,L,SH,海富通基金,中国银行股份有限公司,0.15,纯境内
589820,建信上证科创板200ETF,科创200ETF建信,建信上证科创板200交易型开放式指数证券投资基金,000699.SH,上证科创板200指数,科创200,中证指数有限公司,20240820,20221230,1000.0,三个月,2025-08-27,2025-09-15,L,SH,建信基金,上海浦东发展银行股份有限公司,0.15,纯境内
159975,招商深证100ETF,深100ETF招商,招商深证100交易型开放式指数证券投资基金,399330.SZ,深证100指数,深证100,深圳证券信息有限公司,20060124,20021231,1000.0,半年,2019-11-07,2020-01-02,L,SZ,招商基金,交通银行股份有限公司,0.2,纯境内
